"","uri","name","popularity","preview_url","artist","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","track_href","analysis_url","duration_ms","time_signature"
"1","spotify:track:0AdjJ2SaOeb5bPJ67nDbsW","From the Ground Up",72,"https://p.scdn.co/mp3-preview/311f28baa84fbdbe09c24f0d209d2e6e98928c82","Dan + Shay",0.524,0.586,9,-5.431,1,0.0262,0.356,0,0.121,0.287,101.214,"audio_features","0AdjJ2SaOeb5bPJ67nDbsW","https://api.spotify.com/v1/tracks/0AdjJ2SaOeb5bPJ67nDbsW","https://api.spotify.com/v1/audio-analysis/0AdjJ2SaOeb5bPJ67nDbsW",254293,4
"2","spotify:track:1Wjk9qHVbxgOopOEP9SqLW","Sleep Without You",72,"https://p.scdn.co/mp3-preview/78c4016c99a1bd46424b99d56a26f4dcad47aa34","Brett Young",0.631,0.716,10,-5.713,1,0.0432,0.013,0,0.0756,0.637,88.541,"audio_features","1Wjk9qHVbxgOopOEP9SqLW","https://api.spotify.com/v1/tracks/1Wjk9qHVbxgOopOEP9SqLW","https://api.spotify.com/v1/audio-analysis/1Wjk9qHVbxgOopOEP9SqLW",187813,4
"3","spotify:track:63lHuquEopEUiwPy6VLxlb","Vice",72,"https://p.scdn.co/mp3-preview/06ae984e5d6135627f61c90da57c668b19267dad","Miranda Lambert",0.567,0.565,9,-7.78,1,0.0426,0.119,9.17e-05,0.368,0.263,133.631,"audio_features","63lHuquEopEUiwPy6VLxlb","https://api.spotify.com/v1/tracks/63lHuquEopEUiwPy6VLxlb","https://api.spotify.com/v1/audio-analysis/63lHuquEopEUiwPy6VLxlb",239704,4
"4","spotify:track:21ERipllp1AG7ux7nQZxHp","Rebound",68,"https://p.scdn.co/mp3-preview/ea2dd47a1edb501c5181b1c5ca02cafc472a9a73","Drew Baldridge",0.599,0.795,11,-4.47,0,0.0302,0.166,4.23e-06,0.224,0.559,135.97,"audio_features","21ERipllp1AG7ux7nQZxHp","https://api.spotify.com/v1/tracks/21ERipllp1AG7ux7nQZxHp","https://api.spotify.com/v1/audio-analysis/21ERipllp1AG7ux7nQZxHp",271493,4
"5","spotify:track:2TbPBxkTqPh3s0jKsm05wI","Thereâ€™s A Girl",69,"https://p.scdn.co/mp3-preview/40e4d33e521bf304cb3b13fdae31fff688a3d690","Trent Harmon",0.529,0.803,7,-5.379,1,0.0389,0.2,0,0.0894,0.343,97.043,"audio_features","2TbPBxkTqPh3s0jKsm05wI","https://api.spotify.com/v1/tracks/2TbPBxkTqPh3s0jKsm05wI","https://api.spotify.com/v1/audio-analysis/2TbPBxkTqPh3s0jKsm05wI",215600,4
"6","spotify:track:4QbPy85DSlqGzOXdDaFYLN","Comeback Kid",66,"https://p.scdn.co/mp3-preview/86464a166f67d6aac0bfaca4466a6eddaa02bbd2","The Band Perry",0.782,0.694,3,-5.776,1,0.0489,0.28,0,0.115,0.477,127.987,"audio_features","4QbPy85DSlqGzOXdDaFYLN","https://api.spotify.com/v1/tracks/4QbPy85DSlqGzOXdDaFYLN","https://api.spotify.com/v1/audio-analysis/4QbPy85DSlqGzOXdDaFYLN",231427,4
"7","spotify:track:1cRc03E5Ps0fwe4l8fz2J0","Brace For Impact (Live A Little)",67,"https://p.scdn.co/mp3-preview/f7ec09bd76f1a0d1ed382b896ed8a3bf350924ce","Sturgill Simpson",0.616,0.706,0,-6.846,1,0.0233,0.00969,0.313,0.111,0.654,89.998,"audio_features","1cRc03E5Ps0fwe4l8fz2J0","https://api.spotify.com/v1/tracks/1cRc03E5Ps0fwe4l8fz2J0","https://api.spotify.com/v1/audio-analysis/1cRc03E5Ps0fwe4l8fz2J0",349267,4
"8","spotify:track:1PB1crNoxv0Jezj0Y8LqO0","Today",66,"https://p.scdn.co/mp3-preview/efd208cc595a21f75deeaff2d7bf7a3ba48e1298","Brad Paisley",0.531,0.651,2,-5.918,1,0.0328,0.543,0.000804,0.118,0.303,75.001,"audio_features","1PB1crNoxv0Jezj0Y8LqO0","https://api.spotify.com/v1/tracks/1PB1crNoxv0Jezj0Y8LqO0","https://api.spotify.com/v1/audio-analysis/1PB1crNoxv0Jezj0Y8LqO0",229345,3
"9","spotify:track:6MCXzZMLsxm7G2u5Sck4Ds","4 Lane Gone",65,"https://p.scdn.co/mp3-preview/f4b2718d83b9b777bbe9172d4019c60b55b7d7ca","Colt Ford",0.536,0.786,4,-6.42,1,0.0384,0.00686,0,0.122,0.775,82.987,"audio_features","6MCXzZMLsxm7G2u5Sck4Ds","https://api.spotify.com/v1/tracks/6MCXzZMLsxm7G2u5Sck4Ds","https://api.spotify.com/v1/audio-analysis/6MCXzZMLsxm7G2u5Sck4Ds",231343,4
"10","spotify:track:498ZVInMGDkmmNVpSWqHiZ","May We All",72,"https://p.scdn.co/mp3-preview/428556d21df67e2ca9e8302273abb9e4c0a38bd2","Florida Georgia Line",0.488,0.915,7,-4.255,1,0.0389,0.0406,0,0.351,0.637,75.019,"audio_features","498ZVInMGDkmmNVpSWqHiZ","https://api.spotify.com/v1/tracks/498ZVInMGDkmmNVpSWqHiZ","https://api.spotify.com/v1/audio-analysis/498ZVInMGDkmmNVpSWqHiZ",226173,4
"11","spotify:track:6IyyyU9mw12dJsWquT1YR0","Move",39,NA,"Luke Bryan",0.567,0.947,5,-0.715,0,0.0792,0.0107,0,0.0904,0.782,103.99,"audio_features","6IyyyU9mw12dJsWquT1YR0","https://api.spotify.com/v1/tracks/6IyyyU9mw12dJsWquT1YR0","https://api.spotify.com/v1/audio-analysis/6IyyyU9mw12dJsWquT1YR0",227427,4
"12","spotify:track:3eT5vVn1580Wijs5qXo6NA","Circles",67,"https://p.scdn.co/mp3-preview/ca7e9e20c3244e2f44af63648d3b4e716edb641f","Jana Kramer",0.52,0.851,6,-4.781,1,0.0434,0.0493,1.37e-05,0.269,0.34,161.96,"audio_features","3eT5vVn1580Wijs5qXo6NA","https://api.spotify.com/v1/tracks/3eT5vVn1580Wijs5qXo6NA","https://api.spotify.com/v1/audio-analysis/3eT5vVn1580Wijs5qXo6NA",239347,4
"13","spotify:track:5jROdl6MhcmP3O7h2sVgtw","Parachute",71,"https://p.scdn.co/mp3-preview/11aca0126942a0321a1761feffd2e7574d94e601","Chris Stapleton",0.639,0.749,6,-7.327,1,0.0297,0.014,3.52e-05,0.154,0.631,113.033,"audio_features","5jROdl6MhcmP3O7h2sVgtw","https://api.spotify.com/v1/tracks/5jROdl6MhcmP3O7h2sVgtw","https://api.spotify.com/v1/audio-analysis/5jROdl6MhcmP3O7h2sVgtw",253200,4
"14","spotify:track:2WaOQWSv0D1tZNxyLvnGAI","Yeah Boy",66,"https://p.scdn.co/mp3-preview/2f29ffb93c1b55a8e9dfbe35ce1db1d81e5dd405","Kelsea Ballerini",0.589,0.809,3,-5.292,1,0.0376,0.231,0,0.0719,0.464,88.965,"audio_features","2WaOQWSv0D1tZNxyLvnGAI","https://api.spotify.com/v1/tracks/2WaOQWSv0D1tZNxyLvnGAI","https://api.spotify.com/v1/audio-analysis/2WaOQWSv0D1tZNxyLvnGAI",194413,4
"15","spotify:track:5qRRiqndqXaq2QBudIrkYU","Dirty Laundry",69,"https://p.scdn.co/mp3-preview/3e887c8e40e6e8bfb7818fc0dec8286aec4c66d1","Carrie Underwood",0.456,0.874,10,-4.129,0,0.114,0.0595,1.12e-05,0.111,0.498,200.179,"audio_features","5qRRiqndqXaq2QBudIrkYU","https://api.spotify.com/v1/tracks/5qRRiqndqXaq2QBudIrkYU","https://api.spotify.com/v1/audio-analysis/5qRRiqndqXaq2QBudIrkYU",204093,4
"16","spotify:track:6rqxivjFHp8K0yMiefG56g","Stay A Little Longer",70,"https://p.scdn.co/mp3-preview/93dca4046c5fea4708c9769fd4a39c477242cbd2","Brothers Osborne",0.553,0.882,6,-5.515,1,0.0294,0.0408,0.241,0.146,0.537,97.006,"audio_features","6rqxivjFHp8K0yMiefG56g","https://api.spotify.com/v1/tracks/6rqxivjFHp8K0yMiefG56g","https://api.spotify.com/v1/audio-analysis/6rqxivjFHp8K0yMiefG56g",335267,4
"17","spotify:track:5Toaot8f2kE2kmCSEPuiSn","I Know Somebody",71,"https://p.scdn.co/mp3-preview/c8566a5feadf747d28d443a0e6868b9ab8c1cb09","LOCASH",0.505,0.903,1,-3.699,1,0.037,0.0356,0,0.127,0.498,88.986,"audio_features","5Toaot8f2kE2kmCSEPuiSn","https://api.spotify.com/v1/tracks/5Toaot8f2kE2kmCSEPuiSn","https://api.spotify.com/v1/audio-analysis/5Toaot8f2kE2kmCSEPuiSn",197830,4
"18","spotify:track:03EYocb9slcxr8aGMhfMWc","Long Live Tonight",21,NA,"LANco",0.6,0.797,11,-6.434,1,0.0421,0.0687,0,0.107,0.615,111.029,"audio_features","03EYocb9slcxr8aGMhfMWc","https://api.spotify.com/v1/tracks/03EYocb9slcxr8aGMhfMWc","https://api.spotify.com/v1/audio-analysis/03EYocb9slcxr8aGMhfMWc",225040,4
"19","spotify:track:7qCI0fSHPccsA797JQbmVN","Starfire",65,"https://p.scdn.co/mp3-preview/37cd400b61035a22c9046be8c94fa1c928e0daa4","Caitlyn Smith",0.594,0.718,8,-3.357,0,0.0497,0.0847,0.00187,0.133,0.529,119.72,"audio_features","7qCI0fSHPccsA797JQbmVN","https://api.spotify.com/v1/tracks/7qCI0fSHPccsA797JQbmVN","https://api.spotify.com/v1/audio-analysis/7qCI0fSHPccsA797JQbmVN",271008,4
"20","spotify:track:6wycnu8FWXsj68ig7BEot9","Blue Ain't Your Color",73,"https://p.scdn.co/mp3-preview/63ac0f355f14d28e96c99b0b841fa59165f68669","Keith Urban",0.686,0.417,7,-7.787,1,0.0363,0.606,1.79e-06,0.0844,0.45,82.407,"audio_features","6wycnu8FWXsj68ig7BEot9","https://api.spotify.com/v1/tracks/6wycnu8FWXsj68ig7BEot9","https://api.spotify.com/v1/audio-analysis/6wycnu8FWXsj68ig7BEot9",230600,3
"21","spotify:track:68bh9PGm0UQRRxUNRRnZPl","Love Can Go to Hell",64,"https://p.scdn.co/mp3-preview/7f644f341183b5697449f74d4e6f7ae896be3928","Brandy Clark",0.6,0.834,0,-5.262,1,0.0306,0.21,0.000567,0.105,0.403,147.965,"audio_features","68bh9PGm0UQRRxUNRRnZPl","https://api.spotify.com/v1/tracks/68bh9PGm0UQRRxUNRRnZPl","https://api.spotify.com/v1/audio-analysis/68bh9PGm0UQRRxUNRRnZPl",237880,4
"22","spotify:track:2N48teJywrTpd3q02J0GpZ","City Girl",64,"https://p.scdn.co/mp3-preview/5eb97bc770cd13bef22a0e635beb45d9ac2eb871","Ryan Hurd",0.567,0.795,11,-6.202,0,0.0292,0.0138,0,0.0862,0.408,134.009,"audio_features","2N48teJywrTpd3q02J0GpZ","https://api.spotify.com/v1/tracks/2N48teJywrTpd3q02J0GpZ","https://api.spotify.com/v1/audio-analysis/2N48teJywrTpd3q02J0GpZ",247315,4
"23","spotify:track:4n0xztUAbHPUV8G3NQvF30","How Not To",66,"https://p.scdn.co/mp3-preview/55e16b95b04cff73c915b8130f8e36718eb9725b","Dan + Shay",0.501,0.836,11,-3.587,0,0.0491,0.208,0,0.152,0.627,159.863,"audio_features","4n0xztUAbHPUV8G3NQvF30","https://api.spotify.com/v1/tracks/4n0xztUAbHPUV8G3NQvF30","https://api.spotify.com/v1/audio-analysis/4n0xztUAbHPUV8G3NQvF30",192000,4
"24","spotify:track:0BCy325UZyR9z0t0uxwn2N","H.O.L.Y.",75,"https://p.scdn.co/mp3-preview/07e572c9f6c53e857209652e858ce79939c43d0c","Florida Georgia Line",0.525,0.685,7,-3.954,0,0.0351,0.385,0,0.0731,0.522,78.003,"audio_features","0BCy325UZyR9z0t0uxwn2N","https://api.spotify.com/v1/tracks/0BCy325UZyR9z0t0uxwn2N","https://api.spotify.com/v1/audio-analysis/0BCy325UZyR9z0t0uxwn2N",194187,4
"25","spotify:track:1XazlqB4YAtvouCmJPWXlM","Wanna Be That Song",72,"https://p.scdn.co/mp3-preview/d48c1ac6b1684169e5204e5bc3545c0791191be1","Brett Eldredge",0.518,0.686,9,-4.911,1,0.0313,0.114,0,0.114,0.319,144.065,"audio_features","1XazlqB4YAtvouCmJPWXlM","https://api.spotify.com/v1/tracks/1XazlqB4YAtvouCmJPWXlM","https://api.spotify.com/v1/audio-analysis/1XazlqB4YAtvouCmJPWXlM",236227,4
"26","spotify:track:7aVgSjwudkZey7smIznis2","A Little More Summertime",64,NA,"Jason Aldean",0.33,0.815,9,-4.285,1,0.0817,0.0389,3.91e-05,0.0996,0.539,167.731,"audio_features","7aVgSjwudkZey7smIznis2","https://api.spotify.com/v1/tracks/7aVgSjwudkZey7smIznis2","https://api.spotify.com/v1/audio-analysis/7aVgSjwudkZey7smIznis2",219373,4
"27","spotify:track:6EJMBO60yYTS5YOXTqPhka","Love Triangle",68,"https://p.scdn.co/mp3-preview/59dee2c8e577a3869a66c0413d844137a9673acc","RaeLynn",0.684,0.541,2,-6.057,1,0.0329,0.152,0,0.11,0.344,132.909,"audio_features","6EJMBO60yYTS5YOXTqPhka","https://api.spotify.com/v1/tracks/6EJMBO60yYTS5YOXTqPhka","https://api.spotify.com/v1/audio-analysis/6EJMBO60yYTS5YOXTqPhka",224533,4
"28","spotify:track:3CrC2btR9JDQ4EUMGNa8Nm","Til Tomorrow",67,"https://p.scdn.co/mp3-preview/8bafd09e03c87d4c5057083948e462c9bab26684","Walker McGuire",0.46,0.834,0,-4.749,1,0.0553,0.119,9.12e-06,0.252,0.272,156.98,"audio_features","3CrC2btR9JDQ4EUMGNa8Nm","https://api.spotify.com/v1/tracks/3CrC2btR9JDQ4EUMGNa8Nm","https://api.spotify.com/v1/audio-analysis/3CrC2btR9JDQ4EUMGNa8Nm",251333,4
"29","spotify:track:4I5azUh7XiUcjFzAZUPfzX","Setting the World On Fire",73,"https://p.scdn.co/mp3-preview/6a4a85aed5f69467e57266545cc08194b32a77d4","Kenny Chesney",0.608,0.833,0,-4.458,1,0.036,0.0155,2.07e-06,0.086,0.406,93.977,"audio_features","4I5azUh7XiUcjFzAZUPfzX","https://api.spotify.com/v1/tracks/4I5azUh7XiUcjFzAZUPfzX","https://api.spotify.com/v1/audio-analysis/4I5azUh7XiUcjFzAZUPfzX",220267,4
"30","spotify:track:3WWVDPjihd1VITBLF10nha","Forever Country",69,"https://p.scdn.co/mp3-preview/27f6cd4f96495b14bf605f36c6400bf98bd605de","Artists Of Then, Now & Forever",0.2,0.698,7,-5.873,1,0.0399,0.413,1.69e-05,0.0925,0.144,89.998,"audio_features","3WWVDPjihd1VITBLF10nha","https://api.spotify.com/v1/tracks/3WWVDPjihd1VITBLF10nha","https://api.spotify.com/v1/audio-analysis/3WWVDPjihd1VITBLF10nha",242480,4
"31","spotify:track:6nUKELHbV6Tdj5OuQbksKH","Huntin', Fishin' And Lovin' Every Day",46,NA,"Luke Bryan",0.512,0.809,0,-4.237,1,0.0335,0.141,2.31e-05,0.13,0.433,154.156,"audio_features","6nUKELHbV6Tdj5OuQbksKH","https://api.spotify.com/v1/tracks/6nUKELHbV6Tdj5OuQbksKH","https://api.spotify.com/v1/audio-analysis/6nUKELHbV6Tdj5OuQbksKH",278640,4
"32","spotify:track:483beWfErq5MZAvC0fJ7cr","21 Summer",69,"https://p.scdn.co/mp3-preview/c373195b849caace3907f1426360988df44aa44f","Brothers Osborne",0.649,0.894,2,-6.883,1,0.0349,0.0252,4.8e-05,0.102,0.603,112.012,"audio_features","483beWfErq5MZAvC0fJ7cr","https://api.spotify.com/v1/tracks/483beWfErq5MZAvC0fJ7cr","https://api.spotify.com/v1/audio-analysis/483beWfErq5MZAvC0fJ7cr",214387,4
"33","spotify:track:6LcPSBPSYRTMG7brqZQ7aq","Everybody We Know Does",67,"https://p.scdn.co/mp3-preview/2f78a123152857b79b1c8fef28d7284dc1b14a5a","Chase Rice",0.572,0.841,0,-2.988,1,0.0609,0.0115,0,0.101,0.598,136.978,"audio_features","6LcPSBPSYRTMG7brqZQ7aq","https://api.spotify.com/v1/tracks/6LcPSBPSYRTMG7brqZQ7aq","https://api.spotify.com/v1/audio-analysis/6LcPSBPSYRTMG7brqZQ7aq",221627,4
"34","spotify:track:3UZ9aPaYlBBlAvpdh3kK0U","Hurricane",70,"https://p.scdn.co/mp3-preview/2c51045aba523971a6db3a602c278e076365662a","Luke Combs",0.443,0.804,10,-6.432,1,0.0406,0.0165,2.89e-06,0.181,0.437,151.928,"audio_features","3UZ9aPaYlBBlAvpdh3kK0U","https://api.spotify.com/v1/tracks/3UZ9aPaYlBBlAvpdh3kK0U","https://api.spotify.com/v1/audio-analysis/3UZ9aPaYlBBlAvpdh3kK0U",223800,4
"35","spotify:track:0iIReFSw0XoZ61SDy5uaqU","Different For Girls",24,NA,"Dierks Bentley",0.659,0.772,4,-5.594,1,0.0358,0.395,0.000443,0.0721,0.364,92.007,"audio_features","0iIReFSw0XoZ61SDy5uaqU","https://api.spotify.com/v1/tracks/0iIReFSw0XoZ61SDy5uaqU","https://api.spotify.com/v1/audio-analysis/0iIReFSw0XoZ61SDy5uaqU",180360,4
"36","spotify:track:4sDSkmacergclAYN5zCnMj","80s Mercedes",70,"https://p.scdn.co/mp3-preview/5a1c0886edc7a2b25a3abd41ff5bb4aba6ad6098","Maren Morris",0.485,0.834,9,-5.413,1,0.0715,0.0665,0,0.28,0.658,90.933,"audio_features","4sDSkmacergclAYN5zCnMj","https://api.spotify.com/v1/tracks/4sDSkmacergclAYN5zCnMj","https://api.spotify.com/v1/audio-analysis/4sDSkmacergclAYN5zCnMj",211767,4
"37","spotify:track:3Rkk851fZjIsglV2jbBPDd","Humble And Kind",70,"https://p.scdn.co/mp3-preview/7e85656d036311742a38e165efcd4992ae066ea4","Tim McGraw",0.349,0.486,11,-7.232,1,0.0289,0.693,1.73e-06,0.122,0.162,101.053,"audio_features","3Rkk851fZjIsglV2jbBPDd","https://api.spotify.com/v1/tracks/3Rkk851fZjIsglV2jbBPDd","https://api.spotify.com/v1/audio-analysis/3Rkk851fZjIsglV2jbBPDd",257360,3
"38","spotify:track:7px4t7HGiuMUvFkEOpZEwp","Song for Another Time",72,"https://p.scdn.co/mp3-preview/f5ac63c76639b1d777d6a6d4e6aaec60abebe322","Old Dominion",0.497,0.805,11,-3.995,1,0.0332,0.125,0,0.167,0.688,166.048,"audio_features","7px4t7HGiuMUvFkEOpZEwp","https://api.spotify.com/v1/tracks/7px4t7HGiuMUvFkEOpZEwp","https://api.spotify.com/v1/audio-analysis/7px4t7HGiuMUvFkEOpZEwp",191827,4
"39","spotify:track:39iBnqMJUlA6aHbfLFEf7B","Seein' Red",68,"https://p.scdn.co/mp3-preview/c55a8213b8b0c106f21999f71e4fd8af0d8d836d","Dustin Lynch",0.651,0.808,1,-4.731,0,0.0435,0.054,0,0.0482,0.853,100.993,"audio_features","39iBnqMJUlA6aHbfLFEf7B","https://api.spotify.com/v1/tracks/39iBnqMJUlA6aHbfLFEf7B","https://api.spotify.com/v1/audio-analysis/39iBnqMJUlA6aHbfLFEf7B",194893,4
"40","spotify:track:0CexLaYHQrvcTZZb8Ra54e","Star Of The Show",69,"https://p.scdn.co/mp3-preview/d4aed52e6ff201eeae128f6721b870b64675f5db","Thomas Rhett",0.69,0.626,7,-5.831,1,0.0275,0.129,0,0.169,0.652,101.958,"audio_features","0CexLaYHQrvcTZZb8Ra54e","https://api.spotify.com/v1/tracks/0CexLaYHQrvcTZZb8Ra54e","https://api.spotify.com/v1/audio-analysis/0CexLaYHQrvcTZZb8Ra54e",181200,4
"41","spotify:track:6Drs4GNyWs9UzDz1sGNimN","Lovin' Lately",68,"https://p.scdn.co/mp3-preview/ec98443ffaf301e8470f862acb10686432fd7391","Big & Rich",0.593,0.732,4,-5.519,1,0.0408,0.0419,0,0.141,0.695,153.901,"audio_features","6Drs4GNyWs9UzDz1sGNimN","https://api.spotify.com/v1/tracks/6Drs4GNyWs9UzDz1sGNimN","https://api.spotify.com/v1/audio-analysis/6Drs4GNyWs9UzDz1sGNimN",218600,4
"42","spotify:track:7f08qp3HROTkfrtNpiYGGo","Dirt On My Boots",68,"https://p.scdn.co/mp3-preview/ad2fba821822ba468e3af6dbd86c800f5a244907","Jon Pardi",0.685,0.783,11,-4.152,1,0.0276,0.116,0,0.194,0.532,90.008,"audio_features","7f08qp3HROTkfrtNpiYGGo","https://api.spotify.com/v1/tracks/7f08qp3HROTkfrtNpiYGGo","https://api.spotify.com/v1/audio-analysis/7f08qp3HROTkfrtNpiYGGo",201893,4
"43","spotify:track:38gZVjeaeR3gcnCzziAxBm","Middle of a Memory",73,"https://p.scdn.co/mp3-preview/5abfad39adfeb1909cd46bb06fd1d83377210708","Cole Swindell",0.531,0.746,11,-4.228,1,0.0329,0.0972,0,0.102,0.314,139.788,"audio_features","38gZVjeaeR3gcnCzziAxBm","https://api.spotify.com/v1/tracks/38gZVjeaeR3gcnCzziAxBm","https://api.spotify.com/v1/audio-analysis/38gZVjeaeR3gcnCzziAxBm",226307,4
"44","spotify:track:0ipcmHor30Y8p6hCd8QUVq","Kill A Word",69,"https://p.scdn.co/mp3-preview/3f4daa913a64ec05164f7bdfab6823b7cb218cd2","Eric Church",0.653,0.73,2,-8.018,1,0.0378,0.0165,1.4e-06,0.0894,0.638,85.015,"audio_features","0ipcmHor30Y8p6hCd8QUVq","https://api.spotify.com/v1/tracks/0ipcmHor30Y8p6hCd8QUVq","https://api.spotify.com/v1/audio-analysis/0ipcmHor30Y8p6hCd8QUVq",199213,4
"45","spotify:track:0jMikeoKkkSOby4ofddqYs","Better Man",60,"https://p.scdn.co/mp3-preview/040b20cc73abe3be25eaba9c31d0d47d0d568a93","Little Big Town",0.524,0.76,5,-4.214,1,0.0361,0.126,1.1e-05,0.239,0.449,143.991,"audio_features","0jMikeoKkkSOby4ofddqYs","https://api.spotify.com/v1/tracks/0jMikeoKkkSOby4ofddqYs","https://api.spotify.com/v1/audio-analysis/0jMikeoKkkSOby4ofddqYs",260933,4
"46","spotify:track:6eJBihAzTWRxvvjJWuRQXM","Go Ahead and Break My Heart (feat. Gwen Stefani)",69,"https://p.scdn.co/mp3-preview/c9866fa7658bab3d352c94fb20ccfa41fe5f8a9b","Blake Shelton",0.618,0.731,7,-5.181,1,0.0321,0.0714,5.05e-05,0.421,0.325,116.008,"audio_features","6eJBihAzTWRxvvjJWuRQXM","https://api.spotify.com/v1/tracks/6eJBihAzTWRxvvjJWuRQXM","https://api.spotify.com/v1/audio-analysis/6eJBihAzTWRxvvjJWuRQXM",263800,4
"47","spotify:track:01LnU6tsA2kjEZ7ojXgiuv","My Girl",60,NA,"Dylan Scott",0.652,0.719,1,-7.251,1,0.033,0.0353,0,0.108,0.254,94.969,"audio_features","01LnU6tsA2kjEZ7ojXgiuv","https://api.spotify.com/v1/tracks/01LnU6tsA2kjEZ7ojXgiuv","https://api.spotify.com/v1/audio-analysis/01LnU6tsA2kjEZ7ojXgiuv",197640,4
"48","spotify:track:6hOHH3nj5VI7IskIUic0WQ","Yesterday's Song",66,"https://p.scdn.co/mp3-preview/d5a4d5437cc2568ead27770fb0a131714304ceb3","Hunter Hayes",0.571,0.903,1,-4.101,1,0.0538,0.000808,0,0.292,0.742,128.011,"audio_features","6hOHH3nj5VI7IskIUic0WQ","https://api.spotify.com/v1/tracks/6hOHH3nj5VI7IskIUic0WQ","https://api.spotify.com/v1/audio-analysis/6hOHH3nj5VI7IskIUic0WQ",223971,4
"49","spotify:track:0sGY3sgZQHQOIlrswdiqZg","Through the Blue",64,"https://p.scdn.co/mp3-preview/8faa1bf4f0889729ae985eec94b9075daeab3a56","Charles Esten",0.516,0.793,5,-4.908,1,0.0458,0.0175,0.00123,0.105,0.386,139.79,"audio_features","0sGY3sgZQHQOIlrswdiqZg","https://api.spotify.com/v1/tracks/0sGY3sgZQHQOIlrswdiqZg","https://api.spotify.com/v1/audio-analysis/0sGY3sgZQHQOIlrswdiqZg",281222,4
"50","spotify:track:2IoqZQoxTTeJYbBDFtwRBc","About To",65,"https://p.scdn.co/mp3-preview/a4911e4403a71b14c4168e7f87c0377ac4445ebb","Adam Sanders",0.635,0.668,7,-6.241,1,0.0428,0.0271,0,0.107,0.265,88.017,"audio_features","2IoqZQoxTTeJYbBDFtwRBc","https://api.spotify.com/v1/tracks/2IoqZQoxTTeJYbBDFtwRBc","https://api.spotify.com/v1/audio-analysis/2IoqZQoxTTeJYbBDFtwRBc",180547,4
